"challenge_id","question_id","question_text","answer_id","answer_text"
69,343,"In Passage 2, what limitation is stated for the allowed use of the copy?",343,"personal, non-commercial use only"
69,344,"In Passage 1, what three-word gloss is given for the term ""shabiha""?",344,Arabic for ghosts
69,345,"In Passage 1, families cite home teaching because the drive to school is described as what?",345,too dangerous
70,346,"What is the stated release year of the German-Austrian historical film titled ""Ludwig II""?",346,"2012"
70,347,"Which person is named as a director together with Marie Noëlle for the film ""Ludwig II""?",347,Peter Sehr
70,348,In what year did William Dieterle become a United States citizen?,348,"1937"
70,349,"After which year was ""Trouble in Paradise"" withdrawn from circulation?",349,"1935"
70,350,What date is given for Marie becoming Catholic?,350,"12 October 1874"
71,351,"What is the exact CPU string shown in parentheses after ""single CPU""?",351,Intel i7-5960X
71,352,"What toolkit name appears after the word ""by"" in the sentence about the Chinese Wikipedia corpus?",352,word2vec
71,353,"Which library-and-version string is stated after the word ""with"" in the implementation sentence?",353,Pytorch 1.0
71,354,"In the contrast clause beginning with ""while"", which evaluation setting is named as not taking the limitation?",354,open test
71,355,What is the beam-width value that makes beam search reduce to greedy decoding?,355,$b$=1
72,356,What is the maximum number of enumeration attempts typically allowed for each nonresponsive housing unit?,356,six
72,357,Roughly what percentage of anticipated housing units in the test area self-responded before NRFU started?,357,"45 percent"
72,358,"In the sentence stating that ""NRFU itself"" took place between May 9 and July 31, 2018, what is the start date given?",358,May 9
72,359,What activity is explicitly stated as coming before both portions of Group Quarters fieldwork?,359,Advance Contact activity
72,360,Bureau guidance sets a maximum of how many attempts to interview a proxy respondent?,360,three
73,361,What birth date is shown in parentheses for Edward J. Yates?,361,"September 16, 1918"
73,362,"According to the text, Palmer was born and raised in what place?",362,"Penny Bridge, Barrow-in-Furness"
73,363,American Bandstand is stated as being directed by Yates for what span?,363,"1952 until 1969"
73,364,"In Parvatham's bet, what was Sekhar told he should not tell his brother?",364,about the bet
73,365,How many films did Kishore Sahu direct between 1942 and 1974?,365,"20 films"
74,366,What ISO codes are stated for the official short form of the country name?,366,TLS & TL
74,367,What number is given for the size of the fleet that the Dutch Republic amassed?,367,"2,000 ships"
74,368,"How long did the song ""The Trouble with the Truth"" chart on the Billboard Hot Country Singles and Tracks chart?",368,"20 weeks"
74,369,What named event is stated as the endpoint of the Dutch Republic's existence?,369,Batavian Revolution
74,370,What is the stated maximum number of terms the president of the republic (head of state) of East Timor can serve?,370,two terms
75,371,"In Passage 1, what date appears first inside the parentheses after the full name ""Peter Emil Julius Blum""?",371,"4 May 1925"
75,372,"In Passage 2, what is the birth date shown in parentheses for Lee Eddy?",372,"May 12, 1979"
75,373,"In Passage 7, what length is given for the Cooper Glacier (in nautical miles)?",373,"15 nautical miles"
75,374,"In Passage 7, which person is specified after the phrase ""named by him for""?",374,Kent Cooper
75,375,"In Passage 14, what does the text say to use when a denominator is close to zero?",375,the other one
76,376,What was the Bank of England's nomination deadline for candidates to adorn the new bank note?,376,"19 July"
76,377,On what date was the flag of Uganda adopted?,377,"9 October 1962"
76,378,"In Take Your Pick!, what additional box was there besides boxes 1 to 10?",378,Box 13
76,379,For what period is the post of British Poet Laureate now held?,379,ten years
76,380,Which head movements were prohibited during the 60 seconds?,380,nod or shake their heads
77,381,Where was the 2009 Eurovision Song Contest held?,381,"Moscow, Russia"
77,382,On what date did the song win Melodifestivalen 2009?,382,"14 March 2009"
77,383,How much did Ernman reveal the dress for her Eurovision performance cost (in kronor)?,383,"400,000 kronor"
77,384,"After the words ""lyrics by both"", which two surnames appear?",384,Kempe and Ernman
77,385,"What three-word clause follows the comma in ""All tracks written by Andrés Nusser,""?",385,except where noted
78,386,"Which year is shown on the awards list line that ends with the word ""inductee"" for Scotty Fox?",386,"1995"
78,387,What date appears inside the parentheses after Rob Margolies’s name?,387,"February 28, 1983"
78,388,What quantity is stated for how many pictures Vignola directed?,388,"110 pictures"
78,389,The biography says Palmer co-developed his first directing job’s show with its main star; what is the name given?,389,Leigh Francis
78,390,What reason is given for the originally attached actor for Kim Powers being unable to participate?,390,scheduling conflicts with another film
79,391,What date appears inside parentheses after the name “Stoney Jarrod Case”?,391,"July 7, 1972"
79,392,Which year is stated for the Summer Olympics mentioned for Marc-Kanyan Case’s participation?,392,"1968"
79,393,What month and year are given for when Gregory C. Case began holding the stated position?,393,April 2005
79,394,Name the individual identified as the predecessor in the clause beginning with “succeeding”.,394,Sir Mark Sedwill
79,395,What phrase is given as the reason for the Frontier League season cancellation?,395,the COVID-19 pandemic
80,396,"For Too Many Cooks, what is the last date given in its stated airing range?",396,"4 September 2005"
80,397,Who is named as the host for the second series?,397,Jeni Barnett
80,398,"In the description of La cuisine en dix minutes, what year appears immediately after the words ""published in""?",398,"1930"
80,399,"For the ATM 2000E mine, which producer is stated for its current production?",399,Dynamit Nobel Wien
80,400,"For the ""Ten Minutes"" single, what quantity is stated after the word ""only"" for the clear-vinyl pressings?",400,"100 pressings"
81,401,In what year was the 340B Program created?,401,"1992"
81,402,How many outside pharmacies could each entity contract with under HRSA’s original guidance?,402,one outside pharmacy
81,403,How many entities per year does HRSA now audit?,403,"200 entities"
81,404,"In March 2010, what did HRSA guidance do to the restriction on the number of pharmacies?",404,lifted the restriction
81,405,Covered entities must submit a corrective action plan within how many days of an audit being finalized?,405,"60 days"
82,406,How many wildlife trophies did U.S. citizens import in 2017 alone?,406,"over 650,000"
82,407,Trophy hunting is broadly defined as what action?,407,the killing of animals
82,408,CITES is described as being signed by how many governments?,408,"183 governments"
82,409,"In the ban list statement, what number appears before the words ""range countries""?",409,"13"
82,410,"For Appendix I species, what is stated about trade for commercial purposes?",410,is prohibited
83,411,"In the parenthetical date range after the name, what birth date is shown for Ole Arntzen Lützow?",411,"14 November 1801"
83,412,What exact service span is stated for Harry Albert McMackin as a member in the Legislative Assembly of New Brunswick?,412,"1939 to 1944"
83,413,What cover name is explicitly given for Ole Arntzen?,413,Ørnulf
83,414,Who is stated as appointing Sieben as US Marshal for Minnesota?,414,President John F. Kennedy
83,415,What stated reason caused Mavrias to be left out of the squad to play Southampton?,415,lack of match fitness
84,416,What dimension size were the systems trained with?,416,"1,000"
84,417,What batch size were the systems trained with?,417,"80"
84,418,What dropout rate is used to avoid overfitting?,418,"0.3"
84,419,What is used to compute the correlation between attention loss and word prediction loss?,419,Spearman's rank correlation
84,420,"Which technique did the authors choose not to use, given that POS tags and dependency roles are based on words?",420,BPE
85,421,At which palace in London did Ernst Christian Carl marry on 18 February 1828?,421,Kensington Palace
85,422,How many elephants were in Abrahah's army?,422,thirteen
85,423,In what year was Lyon Cohen elected the first president of the Canadian Jewish Congress?,423,"1919"
85,424,How does the text describe John Wesly's ordination status?,424,Never episcopally ordained
85,425,What Gregorian date (shown in parentheses) did Guillaume Wittouck acquire the castle of Petit-Bigard?,425,"18 May 1800"
86,426,How many essays or discourses are said to exist in the work called The Dissertations?,426,"41"
86,427,"What is the title of Karel Zich's first album, released in 1976?",427,Dům č.5
86,428,"Whose orders are named as the ones whose prompt implementation the ""Department for Special Affairs"" was created to ensure?",428,Dieter Wisliceny's
86,429,"At Charles Buls' initiative in Brussels, besides French, what language did policemen have to be able to speak?",429,Dutch
86,430,To what date does the last record of Charles Emmanuel Biset's life date?,430,"28 September 1693"
87,431,"For the CDP described as being within the town of Sand Lake in Rensselaer County, what number is given for its population at the 2020 census?",431,"2,098"
87,432,"In the history section of the village in Kent County, what year is stated for when it was founded?",432,"1869"
87,433,"For the unincorporated census-designated place in Sawyer and Washburn counties, what population value is stated as of the 2010 census?",433,"178"
87,434,"In the climate description, what three-character code is given in quotes as the map abbreviation?",434,Dfb
87,435,"In the sentence explaining the origin of the Halifax County CDP’s name, what word appears inside quotation marks within the parenthetical that follows the word not?",435,Nathalie
88,436,What numeric limit is stated for the maximum number of staff members allowed to be hired?,436,"150"
88,437,"What reporter citation appears immediately after the case name ""Brockmeyer v. Dun & Bradstreet""?",437,"113 Wis. 2d 561"
88,438,"In the initial citation for Miller v. California, what year is shown in parentheses?",438,"1973"
88,439,"According to the rule described, until what must the court first seized declare about its jurisdiction before the chosen court stays its proceedings no longer?",439,it did not have jurisdiction
88,440,"In the parenthetical definition of an authorized sale, which maker is named first?",440,the patentee
89,441,What numeric rank is given after the words “Alexa rank of” for boardgamegeek.com?,441,"1,745"
89,442,Which date appears inside parentheses immediately after the word “born” in the David Parlett entry?,442,"18 May 1939"
89,443,"In the Yut Equipment description, what total number of stations is stated?",443,twenty-nine
89,444,What term follows the phrase “Also known as” in the Games of physical skill description?,444,dexterity games
89,445,What phrase introduces the stated exception for connecting a path to the edge of the board in Tsuro?,445,unless no other move is available
90,446,Which person is named as the company president at MGM?,446,James Aubrey
90,447,What budget is stated for the film House of Dark Shadows?,447,"$750,000"
90,448,"What venue name appears after the words ""premiered at""?",448,the Marmorhaus
90,449,What time-offset phrase is used to describe when the later film came after the earlier one?,449,one year later
90,450,Which quoted four-word phrase is given as the concern about what children might do?,450,try this at home
91,451,What birth date is given in the parentheses for Vadim Nikolayevich Vlasov?,451,"19 December 1980"
91,452,"In the Meistriliiga clean sheet record sentence, what minute total is stated for Roman Smishko?",452,"1,281 minutes"
91,453,What value is stated for Çelikbilek's career high ATP singles ranking?,453,World No. 154
91,454,"Which team name appears after the words ""plays for"" in Anton Shunto's description?",454,Zhodino-Yuzhnoye
91,455,"In the Miloš Zličić section, what date follows the label ""As of"" under Career statistics?",455,"26 February 2020"
92,456,What year is given for the consequential decision in United States v. Fordice?,456,"1992"
92,457,"How many seats were set aside in the entering class for members of the ""disadvantaged"" group?",457,"16 seats"
92,458,Which phrase identifies the class-rank group that UT Austin would continue to admit automatically?,458,top ten percent
92,459,What must a university’s admissions process be able to withstand for race to be considered?,459,strict scrutiny
92,460,The affirmative obligation to consider race arises only in the context of what?,460,de jure segregation
93,461,What is the parenthetical abbreviation given after the phrase “expected equilibrium freezing/melting point”?,461,eqFMP
93,462,Which Antarctic sound is named as the site of the shallow benthic fish habitat used for the decadal temperature record?,462,McMurdo Sound
93,463,In which journal was the study published?,463,Proceedings of the National Academy of Sciences
93,464,"In the clause introduced by “because of the effects of”, which effect is explicitly named as the reason summer warming may not reliably eliminate internal ice?",464,AFP-induced melting inhibition
93,465,"In the conditional sentence about rising water temperature, what quantity is stated between “more than” and “degrees”?",465,two or three
94,466,How many movie reviews are stated for the Stanford Sentiment Treebank dataset?,466,"8544"
94,467,What number of movie reviews is given for the IMDB movie reviews background corpus?,467,"54K"
94,468,What is the stated dimensionality of the input representation?,468,"198 dimensions"
94,469,"In the two-stage solution, what composed model is explicitly written for classifying inputs?",469,C \circ W
94,470,Words shorter than how many characters are not edited by the adversary?,470,"4 characters"
95,471,What is the stated sentence count of the complete corpus?,471,"197,792"
95,472,How many sentences did the self-collected monolingual Tamil corpus contain?,472,"567,772"
95,473,Which vector size was used to train the word2vec model in the experiment?,473,"100"
95,474,Which attention type is stated as preferred over the other?,474,global attention mechanism
95,475,With what batch size was the maximum hidden layer size determined to be 500?,475,a batch size of 16
96,476,"In the Stheno passage, what Greek form appears in parentheses after the label “Greek:”?",476,Σθεννώ
96,477,What build cost is stated for the Gateshead Millennium Bridge?,477,£22m
96,478,Which year is explicitly given for when the Mohs scale was created?,478,"1812"
96,479,What stake is stated as being owned by Finmeccanica in Sukhoi’s civil division?,479,"25% + 1 share"
96,480,"According to the Gateshead Millennium Bridge description, its full-rotation time varies depending on what?",480,wind speed
97,481,On what date was the Winter Saloon placed on the National Register of Historic Places (NRHP)?,481,"January 4, 1980"
97,482,"In Zig & Sharko, how many half-hour episodes are stated in total (across the three seasons mentioned)?",482,"78"
97,483,"What tempo is ""Take Me Home, Country Roads"" composed in?",483,"82 beats per minute"
97,484,Which section is named as the authorization for the HCA programs containing the HMA program?,484,Section 401
97,485,"In times of war under the Defence Act 1903, within what time limit must the Parliament of Australia approve the conscription authorization?",485,within 90 days
98,486,What is the quoted title shown on the book jacket held up at the morning protest at the Angel of Independence Monument?,486,Stop Trump!
98,487,What time label appears immediately before the update stating that the Mexican people have been hurt by Donald Trump's past comments?,487,"4:55 p.m."
98,488,"In the segment where it says the payment topic was not talked about, what timeframe is given for when it would be handled?",488,a later date
98,489,"In Passage 2, what is the quoted sentence Trump gave about whether payment for the wall was discussed?",489,We didn't discuss that.
98,490,"In the 1:05 p.m. update, what two-word phrase is inside quotation marks describing when she would send troops into harm's way?",490,last resort
99,491,What size is the snapshot of English Wikipedia used for training?,491,"8GB"
99,492,What vocabulary size resulted from using the parameters in Table TABREF10?,492,"287,847"
99,493,What experimentally determined value is reported for INLINEFORM3?,493,"452"
99,494,What does the word intrusion test require for each embedding dimension?,494,evaluations from multiple human evaluators
99,495,How is the cost term treated for words outside the word-groups?,495,left untouched
100,496,"For Group 1 UASs, below what altitude do they operate?",496,"1,200 feet"
100,497,What month and year was the Institute for Defense Analyses study published?,497,June 2016
100,498,"For MQ-8 Fire Scout air vehicle operators, what additional qualification designator identifies them after UAS training?",498,DY8
100,499,"Before contractors may be considered, which category is named first?",499,Military servicemembers
100,500,The directive states an exception described as what kind of situations?,500,enumerated circumstances
101,501,What average improvement is reported at the end of the contributions list for evaluation results?,501,"24.3% AUC"
101,502,"In the datasets description, what is the parenthesized name given for the cyber security category?",502,CyberAttack
101,503,How many items were randomly selected from the unlabeled subset for manual evaluation labeling?,503,"500 tweets"
101,504,"In the M-step of the learning algorithm, which model parameters are updated?",504,"the crowd reliability parameters π^(n), the keyword-specific expectation e^(t), and the parameter of the target model θ^(t)"
101,505,"When the keyword-specific expectation in the cited equation is high, selected microposts contain keywords indicating what?",505,irrelevance
102,506,In what year was WeChat first released?,506,"2011"
102,507,"According to the Wall Street Journal, there are more than how many users of mobile apps?",507,"2 billion"
102,508,What maximum time was set for a simulated user to wait in Test 1 before an error is raised?,508,"30 seconds"
102,509,What do NDS try to improve usability and user satisfaction by doing?,509,imitating human behavior
102,510,"If a term is not in the database, what does Prolog assume it is?",510,false
103,511,What location is named as the birthplace of Robert Burgess Aldrich?,511,"Cranston, Rhode Island"
103,512,What exact pay amount is stated for the production-clerk job at RKO Studios?,512,$25 a week
103,513,What street address is given for the facility he chose for his studios?,513,"201 North Occidental Boulevard"
103,514,What is the stated reason he was disqualified for military service?,514,an old football injury
103,515,"If Crawford was not replaced, what outcome is stated for the film?",515,cancelled entirely
104,516,"In FY2019 and FY2020, what proportion of federal highway assistance is stated as being distributed to the states by formula?",516,more than 90%
104,517,What percentage is given as the cap on the federal share of the cost of any highway project in the 1916 act?,517,"50%"
104,518,"In the Federal Highway Act of 1921, the designated system of highways was limited to what share of each state's total highway mileage?",518,"7% of each state's total highway mileage"
104,519,Streets and roads were excluded in places having a population of what amount or larger?,519,"2,500 or more"
104,520,What quoted term is used for the remaining amount after subtracting the two reserved amounts?,520,"""base apportionment amount"""
105,521,"In the memo header, what appears after ""DATE:""?",521,"September 10, 2012"
105,522,What dollar amount is given for the Romney Victory effort’s August fundraising?,522,more than $111 million
105,523,"In the CNN/ORC polling line, what percentage is stated for Republicans who are “extremely” or “very” excited?",523,"62%"
105,524,Pollster.com’s reporting says the margin is less than three points in how many states?,524,eight states
105,525,"At the end of Passage 3, what phrase follows the words ""romney win""?",525,barring something unforeseen
106,526,What hyphenated page-count descriptor is used for Presidential Policy Directive 20?,526,"18-page"
106,527,Which acronym appears in parentheses after the phrase “Offensive Cyber Effects Operations”?,527,OCEO
106,528,What time span is stated as the plan’s deadline?,528,six months
106,529,What single word names the exception to needing the president’s prior order for domestic operations?,529,emergency
106,530,What hyphenated square-foot size is given for the Sunnylands structure?,530,"25,000-square-foot"
107,531,What date is stated for when the British Nationality Act 1981 came into force?,531,"1 January 1983"
107,532,In what month and year did WebEx have its initial public offering?,532,July 2000
107,533,What elevation is stated for Salamá above sea level?,533,"940 m"
107,534,What fraction is stated for how many of the federation’s states must ratify each constitutional amendment?,534,two-thirds
107,535,"Which two places are named inside the parentheses after the word ""except"" in the sentence about BOTCs being British citizens since 2002?",535,Akrotiri and Dhekelia
108,536,What is the four-digit year given for the comedy film described at the start of the Nickelodeon entry?,536,"1976"
108,537,What is the first date shown for when the fifth season of the sketch comedy series aired on NBC?,537,"October 13, 1979"
108,538,What year is stated for when the term al-qaššāṭī was first mentioned in Corleone?,538,"1178"
108,539,From what group is the cast-joining band leader described as being the first person to become a cast member?,539,the SNL band
108,540,What is the item that certain later versions are stated as not including?,540,bonus EP tracks
109,541,Name the company said to manufacture the white football.,541,Rawlings
109,542,Where are the Denver Broncos stated to be headquartered?,542,"Dove Valley, Colorado"
109,543,What number is given for the planned expanded capacity?,543,"5,000"
109,544,Which picking position is stated for the Super Bowl champion?,544,"32nd"
109,545,The stated exceptions are for teams that appeared in what?,545,previous Super Bowl
110,546,"In the opening parenthesis for Kevin Edward Watson, what birth date is shown?",546,"3 January 1974"
110,547,"After the label ""Ottoman Turkish:"" for Kaya Alp, what text is given?",547,قایا الپ
110,548,What playing position is stated for Edward Watson (27 October 1901 – 1986)?,548,full-back
110,549,Kevin Watson was appointed caretaker after what event?,549,Gary Hill's departure
110,550,The entry specifies he was styled Hon. Thomas Watson until which year?,550,"1745"
111,551,What is the birth date shown in parentheses for Billy Milano?,551,"June 3, 1964"
111,552,"In the sentence stating where Thicke was born, what location appears after the words ""born in""?",552,"Los Angeles, California"
111,553,"In the vinyl-release description, what kind of disc is the record?",553,"10"" picture disc"
111,554,"For Robin Thicke's song ""Feel Good"", who is named after the words ""produced by""?",554,will.i.am
111,555,"Which words follow the phrase ""All tracks by Joshua Homme and Nick Oliveri,""?",555,except where noted
112,556,"In the Oregon Marching Band description, the membership is stated as being above what number?",556,"250"
112,557,What dollar amount is stated as the maximum the Festival of Bands raises for the band?,557,"$15,000"
112,558,What date appears first inside the parentheses after the name 'Leo A. Harris'?,558,"August 6, 1904"
112,559,"In the 1973 formal agreement sentence, the right to use Donald's likeness is restricted to what?",559,Oregon sports
112,560,Oregon Winterguard is described as having no competitive appearances since the cancelation of which winter season?,560,NWAPA 2021
113,561,What is the ISO 4217 code stated for Maldivian rufiyaa?,561,MVR
113,562,What measurement is given for how wide Stone Street is at its southern end?,562,"26 inches"
113,563,Which convicted felon is named as the first person executed by the guillotine?,563,Nicolas-Jacques Pelletier
113,564,Which year is given for when canoeing became part of the Olympic Games?,564,"1936"
113,565,Which denominations are stated as the exception to the coin-withdrawal on 17 June 1966?,565,"1 and 4 laari"
114,566,"What number appears after the words ""Doctrine and Covenants"" in the statement about where the revelation is recorded?",566,"132"
114,567,Which two years bound the interval during which the practice was done openly?,567,"1852 and 1890"
114,568,"In the line that starts with ""At its peak"", what year is given?",568,"1857"
114,569,What consequence is specified for new plural marriages in the statement called the Second Manifesto?,569,excommunication
114,570,What quoted clause describes the first wife's non-acceptance in the passage about being exempt from the law of Sarah?,570,receive not this law
115,571,What number is given for the share of the world’s emissions accounted for together?,571,"40 percent"
115,572,Which numeric range is stated for the intended reduction in net greenhouse gas emissions (below 2005 levels)?,572,"26 to 28 percent"
115,573,Where do the global climate negotiations resume in less than three weeks?,573,"Lima, Peru"
115,574,"In the sentence about solving the problem together, what four-word phrase appears at the end of the reason clause after “because”?",574,can solve it alone
115,575,"In the statement beginning with “Even if the United States somehow eliminated all of our domestic greenhouse gas emissions,” what three-word phrase indicates insufficient impact?",575,wouldn’t be enough
116,576,Who is credited with directing The Bloom of Yesterday?,576,Chris Kraus
116,577,What year is A Kind of America stated to be from?,577,"2002"
116,578,What percentage is given for the fresh rating of The Dark Angel?,578,"100%"
116,579,Which distributor is named for Cry Vengeance?,579,Allied Artists
116,580,"After a print was located, what is The Dark Angel currently not considered?",580,a lost film
117,581,In what city is the Office of the Chief located?,581,"Washington, D.C."
117,582,What is the stated count of offices that report directly to the Office of the Chief?,582,"27 offices"
117,583,What are the two items the Directive System is stated to consist of?,583,manuals and handbooks
117,584,What workforce size is stated for the Forest Service?,584,"over 30,000"
117,585,Transfers may occur when certain fire suppression funds will be exhausted within what time period?,585,"30 days"
118,586,"What number appears immediately before the phrase ""Indian Hindi-language drama film"" in the Suhaagan description?",586,"1986"
118,587,"Which name follows the words ""music composed by"" in the Suhaagan overview sentence?",587,Bappi Lahari
118,588,"In the Enkeyo Ketta Kural sentence listing remakes, which title appears between ""Telugu as"" and ""in 1984""?",588,Bava Maradallu
118,589,"In the statement starting ""Most songs in the film were written by Adam Schiff,"" what is the song title that comes after the word ""except""?",589,When Jamie Smiles
118,590,What percent value is given for the Rotten Tomatoes approval rating?,590,"42%"
119,591,What weekday-and-date string is given for the debut edition held at the Teatro Kursaal in Lugano?,591,Thursday 24 May
119,592,"In the flag description, what quantity of stars is stated to be on the right side?",592,fifteen stars
119,593,Which named person is credited with developing the gin-based cocktail described as a long drink?,593,Ngiam Tong Boon
119,594,"In the area definition, what fraction is stated in the equality with an acre?",594,one quarter
119,595,"According to the contest format rules, what exclusive entry restriction is stated for performers?",595,Only solo artists
120,596,"The monologue that begins with the phrase ""All the world's a stage"" is stated to be from which work?",596,As You Like It
120,597,What volume value is given for the largest building in the world by volume?,597,"13,385,378 m3"
120,598,On what date was TVTimes launched?,598,"22 September 1955"
120,599,"The Latin text of the motto ""Totus mundus agit histrionem"" is stated to be derived from what?",599,a 12th-century treatise
120,600,Between what times are cars/motorcycles not permitted to use the section between Park Row and Briggate?,600,"5am and 10pm"
121,601,What amount was set for bail in the sentence where the prosecutor requested $10 million?,601,$5 million
121,602,"What education level did his client have, as stated by Matt Gonzalez?",602,a second-grade education
121,603,Which show is named in the phrase about re-airing at 8 p.m.?,603,Anderson Cooper 360.
121,604,"In the statement about when the city turns over illegal immigrants, what does it require?",604,an active warrant
121,605,What phrase describes the basis on which the source spoke about the stolen gun?,605,condition of anonymity
122,606,What year is stated for NEPA being enacted?,606,"1970"
122,607,What approximate number of general permits is reported as completed by the Corps in fiscal year 2016?,607,"10,750"
122,608,What is the stated time span FWS and NMFS have to complete a formal consultation?,608,"135 days"
122,609,What is the basis stated for extending the consultation period?,609,mutual agreement
122,610,What three-word phrase introduces the stated exception for discharge into the waters of the United States?,610,except as authorized
123,611,"In the first sentence, what funding amount is stated after the words “provided up to”?",611,$10 billion
123,612,What dollar figure is stated as being provided “for the Veterans Choice Fund” by legislation enacted in 2017 and 2018?,612,$9.4 billion
123,613,"Which TPA is stated to have a contract that will end on September 30, 2018?",613,Health Net
123,614,"According to the sentence about the Prompt Payment Act, within what time period must VA pay approved invoices to its TPAs?",614,"30 days"
123,615,What time frame is stated for VA medical facilities to make SAR approval decisions?,615,"5 business days"
124,616,What date appears in parentheses after Elena Alexandra Apostoleanu?,616,"16 October 1986"
124,617,"What duration is stated for the song titled ""2020 WTF!""?",617,"26-second"
124,618,"Whose name is given after the words ""the lyrics by""?",618,Colin Meloy
124,619,"On the mispressed UK 7"" single, which track appeared as the B-side?",619,Culling of the Fold
124,620,What absence is stated as the reason Leontiou's version was unable to chart?,620,no simultaneous physical release alongside the download single
125,621,"What dollar amount is stated after the phrase ""no less than"" for dedicated funding made available each fiscal year starting in 2011?",621,$25 million
125,622,"As of September 30, 2017, how many staff were there?",622,"617"
125,623,What month and year are given for when the center became operational?,623,November 2010
125,624,Which mechanism is named for expanding Innovation Center models—including on a nationwide basis—if conditions are met?,624,rulemaking process
125,625,Certain CMS actions in testing and expanding Innovation Center models cannot be subject to what?,625,administrative or judicial review
126,626,How many pounds did Yonatan Daniel Aguilar weigh?,626,"34 pounds"
126,627,What was the bail amount mentioned for Aguilar?,627,$2 million
126,628,"In Passage 2, what quoted phrase appears after the words ""supported"" and before ""sites""?",628,No More 404
126,629,"What phrase follows the word ""apparently"" describing why the medication was used?",629,to keep him quiet
126,630,Who were the only people who knew Yonatan was in the closet?,630,Aguilar’s other three children
127,631,"On what service has the sitcom streamed since March 6, 2015?",631,Netflix
127,632,How many episodes of Unbreakable Kimmy Schmidt were released over four seasons?,632,"52"
127,633,What birth date appears in parentheses after Robert Morgan Carlock’s name?,633,"September 21, 1972"
127,634,"On the DVD, which version is described as a bonus feature?",634,West Coast version
127,635,"In the syndication note, which version would remain since it did not include the offending scene?",635,West Coast version
128,636,Which words appear immediately after “My true love gave to me:” on the sixth day of Christmas?,636,"Six geese a laying,"
128,637,The Lilian date counts days since which date?,637,"15 October 1582"
128,638,What is the stated reason the leaf-wrapping practice has largely been discontinued?,638,advancement in tea processing
128,639,What exact amount of free hospitality is mentioned in connection with Stephenson and Champneys?,639,"£12,000"
128,640,What is the American name given for the transferred version of “Man about the House”?,640,Three's Company
129,641,"In Passage 2, what was the length of time he ""held court with reporters""?",641,"80 minutes"
129,642,What figure of Americans was found approving of his performance in office in the poll he cited?,642,"55 percent"
129,643,"In Passage 2, how far offshore was the Russian spy ship Trump referred to?",643,"30 miles"
129,644,"In Passage 2, what reason is given after the word ""because"" for why he would have directed him to do it?",644,that’s his job
129,645,"In the travel ban rollout explanation, which people would come in ""the month""?",645,the bad ones
130,646,What percentage is reported for NLP related jobs belonging to a few common tasks?,646,"87.5%"
130,647,"In the sentence stating it ""consists of two layers"", what layer name appears immediately after the colon?",647,the Block Zoo
130,648,How many questions from Bing query logs are stated for the publicly available dataset for open-domain question answering?,648,"3,047"
130,649,What range is given for the inference speedup achieved by the student model?,649,"23-27 times"
130,650,Contributing novel customized blocks into the Block Zoo is allowed provided that users follow what?,650,the same interface guidelines with the existing blocks
131,651,What birth year is shown in parentheses after Etan Boritzer’s name?,651,"1950"
131,652,How many languages is the What is? series stated to be translated into?,652,"15 languages"
131,653,What goal total is given for York City’s top scorer in the 1936–37 season?,653,"28 goals"
131,654,"In Catherine Kotromanić Babonić’s description, what two-word phrase appears immediately after “Baness of Slavonia”?",654,by marriage
131,655,"In the statement about Theodred II, which item has its date described as unknown?",655,consecration
132,656,What interim annual payment rate did HHS set per resident?,656,"$150,000"
132,657,"In the described calculation, which base year applies for most hospitals?",657,fiscal year 1984
132,658,The number of FTE residents per hospital bed is referred to as what?,658,resident-to-bed ratio
132,659,"Within the CHGME program, what fraction of program funds is allocated for IME payments?",659,two-thirds
132,660,"Under the stated plan, no further distribution will occur until how long from the report date?",660,"20 days"
133,661,What date is given for the report on broadband access on tribal lands?,661,September 2018
133,662,Which numbered filing is named for provider submissions?,662,Form 477
133,663,What combined total is stated for FCC and RUS funding during the time period mentioned?,663,$34.6 billion
133,664,The statute is described as clear that who can receive program support?,664,only ETCs
133,665,What does the text state about this work’s copyright protection status in the United States?,665,not subject to copyright protection in the United States
134,666,What is the name of the fear mentioned as being specifically about sharks?,666,Galeophobia
134,667,In which month and year is the last public appearance stated to have occurred?,667,December 1985
134,668,"In the etymology line, what transliteration is given for φόβος (glossed as ""fear"")?",668,phobos
134,669,Name the genus that is explicitly stated to have only one member in this passage.,669,Tetrax
134,670,What phrase states the qualifying-time rule that applied at the 1958 Belgian Grand Prix?,670,no cut-off
135,671,How many regional offices does BOP have?,671,six
135,672,What number of federal institutions are overseen by the regional offices?,672,"122"
135,673,To what amount did BOP retention incentive expenditures increase in fiscal year 2016?,673,$14.0 million
135,674,What number is specified for the required levels of review in BOP’s Central Office?,674,two
135,675,Is the retention incentive application checklist required?,675,it is not required
136,676,Which year is stated for when the building was completed?,676,"2008"
136,677,What number is given for how many students it can accommodate?,677,"80"
136,678,Which location is named as where Hoffman was born?,678,Nancy
136,679,What is explicitly stated as hindering his legal career (in his belief)?,679,his stammer
136,680,What type of choir is specified for the Requiem in D minor?,680,male choir
137,681,"On the Nobelprize.org entry, what value appears after the label showing the share of the award?",681,"1/1"
137,682,"In the Telegraph excerpt, what amount is stated as the bonus associated with 2011?",682,"£752,000"
137,683,"In the Spain skyscraper passage, what height is specified for the tower described as 'Standing at'?",683,"310 metres"
137,684,"In the Women's Softball World Championship description, what number is given as the legislated maximum team count?",684,"16"
