"challenge_id","question_id","question_text","answer_id","answer_text"
1172,5656,In what year was it renamed to the Anderson River?,5656,1857
1172,5657,What definition must be found before the maximum entropy approach becomes applicable to non-equilibrium systems?,5657,a clear physical definition of entropy
1172,5658,On what date did the Prime Minister present a new cabinet with several changes?,5658,20 October 2009
1172,5659,What total number of penalty minutes did the teams accumulate between them?,5659,106 penalty minutes
1172,5660,For how long must they live peacefully in the cottage for the men to get their share?,5660,one month
1173,5661,"After the May 1997 re-release, what UK Singles Chart position is stated?",5661,number nine
1173,5662,What capacity is given for the main stand on the fourth side?,5662,1500 seats
1173,5663,What distance is stated for his first day in harness?,5663,75 miles
1173,5664,"In the example, what metric is cited as the reason the champion is determined?",5664,ordinal score
1173,5665,Which conference is explicitly stated to have no Area contests?,5665,Conference 1A
1174,5666,At what time did Bradley enter the water?,5666,10:05
1174,5667,What amount is stated for the fine imposed on GEMISA?,5667,"775,200 USD"
1174,5668,Who is named as the first plebeian general to vow and oversee the building of a temple?,5668,Junius Bubulcus
1174,5669,What is the stated time window for challenging for the World Heavyweight Championship?,5669,within the next year
1174,5670,Until what had been reached would the dam not be flooded?,5670,a final agreement
1175,5671,Who is stated as the recipient in the sentence saying the 1984 prize was awarded?,5671,Desmond Tutu
1175,5672,What is the stated count of items in the scale described for establishing eye color?,5672,20 colors
1175,5673,"In the French department description, which river is identified as the one it is named after?",5673,the Charente River
1175,5674,Which year is given for when the yacht “Nabila” was built?,5674,1980
1175,5675,Under what stated time span are the northerly winds counted as Etesian?,5675,between May and November
1176,5676,"In Fiona’s message about returning, what time span did she mention?",5676,20 minutes ago
1176,5677,What room identifier did Kate provide in her update about Dr. Olsen?,5677,Room 342
1176,5678,"When asked about the platform, what service did Andrew name?",5678,HBO GO
1176,5679,"In the quoted line about repair responsibility, what phrase follows ""due to""?",5679,wear and tear
1176,5680,Deacon listed two items he did not want on the pizza; which were they?,5680,anchovies and green peppers
1177,5681,During which month and year did the banning under new anti-harassment rules occur?,5681,June 2015
1177,5682,What is the identifier shown in parentheses after the Alan Turing Institute Fellowship?,5682,TU/A/000006
1177,5683,What numeric threshold is stated for Krippendorf's alpha to achieve an acceptable rate of agreement?,5683,0.80
1177,5684,The annotation scheme is also labeled with what term in parentheses?,5684,codebook
1177,5685,"For dictionaries to be used, what must match how the words are used in the data?",5685,scores assigned to words
1178,5686,What dimensions does the text give for the slab (the one described as measuring 3.4m by 1.94m)?,5686,3.4m by 1.94m
1178,5687,What yardage is stated for the missed field goal?,5687,33-yard
1178,5688,French agents seized him in which city?,5688,Shanghai
1178,5689,"A liveship ""quickens"" when how many generations of owners die on board?",5689,three generations
1178,5690,"In the only permitted portion of the river, what activity is allowed?",5690,boating
1179,5691,In what year was the Violence Against Women Act (VAWA) originally enacted?,5691,1994
1179,5692,In what year was the Office on Violence Against Women (OVW) administratively created?,5692,1995
1179,5693,Youth was defined as a person who is within what age range?,5693,11 to 24
1179,5694,The Violent Crime Control and Law Enforcement Act of 1994 placed VAWA under what designation?,5694,Title IV
1179,5695,Conferences funded through cooperative agreements could not use more than what amount without prior written approval?,5695,"$20,000"
1180,5696,What value is given for the vocabulary size?,5696,"50,000"
1180,5697,What dropout rate is stated to be used in all experiments?,5697,0.1
1180,5698,What maximum sequence length is specified for exhaustive decoding?,5698,40
1180,5699,"When the target encoder is updated with the training signal from generation, what is the resulting decoder essentially?",5699,a 2-layer GRU with residual connections
1180,5700,Where are keyphrases placed when they do not appear in the source text?,5700,to the end
1181,5701,How many faces are stated for an icosahedron in geometry?,5701,20
1181,5702,How many edges does each of the two objects called regular icosahedra have?,5702,30
1181,5703,What date is given as Pega's feast day?,5703,8 January
1181,5704,Which dual polyhedron is stated for the convex regular icosahedron?,5704,regular dodecahedron
1181,5705,The first class accompanied by a gold neck chain may only be awarded to whom?,5705,Heads of State
1182,5706,What year is stated for when Dragon's Lair II: Time Warp is a laserdisc video game?,5706,1991
1182,5707,"In the quoted joke about how long it would take, what duration is mentioned?",5707,15 years
1182,5708,What budget range is given for NRPs?,5708,eight to twelve million Swiss francs
1182,5709,What is the named barrier vehicle inserted between the Renaissance sleeping cars and the Park Car?,5709,transition car
1182,5710,"During a search, what number of non-police-officer witnesses is required to be present?",5710,two witnesses
1183,5711,On what date did the Ship Canal Bridge open to traffic?,5711,"December 18, 1962"
1183,5712,What length is stated for the Fremont Cut?,5712,"5,800 feet"
1183,5713,How many people does the aqueduct serve?,5713,35 million people
1183,5714,The Hiram M. Chittenden Locks accommodate approximately what difference in water level?,5714,20-foot (6.1 m)
1183,5715,What vessel tonnage is specified in the rule about not passing a red signal?,5715,300 tons
1184,5716,Who is identified as the film’s director?,5716,Chip Rives
1184,5717,What three-word phrase begins the line quoted as ending the film?,5717,A brotherly love
1184,5718,What month and year are given for taking out the personal loan?,5718,March 1997
1184,5719,"Fill in the two missing words in the quoted phrase: he'd worn ""the ___ ___ of sneakers.""",5719,wrong brand
1184,5720,"In the 2009 book mentioned, what wording is used to describe the moment?",5720,a midair shark attack
1185,5721,What date is given for Alberto Burri's birth?,5721,12 March 1915
1185,5722,Which year is stated for when Mustawfi completed the Zafarnamah?,5722,1334
1185,5723,To what number did MP numbers increase?,5723,110
1185,5724,Zafarnamah's name is said to be a loan translation of which Middle Persian book?,5724,Piruzinamak
1185,5725,"If no women were elected in normal seats, who would allocate the six seats?",5725,a special panel
1186,5726,On what date did the 2009 Epsom Derby take place at Epsom Downs?,5726,Saturday 6 June 2009
1186,5727,What is the listed winner's prize money for the 2009 Epsom Derby?,5727,"£709,625"
1186,5728,Complete this statement: Trainers are based in Great Britain ___.,5728,unless indicated
1186,5729,"Arch runs at 160 Gbit/s, twice the bandwidth of what?",5729,InfiniBand
1186,5730,Johnnie Mortimer created the sitcom without which usual writing partner?,5730,Brian Cooke
1187,5731,"After the words ""Produced by"", which person is named?",5731,David Brannan
1187,5732,"After the words ""HTML version by"", which person is named?",5732,Al Haines
1187,5733,"In the aside about not being known to write, what is stated would serve?",5733,a telegram
1187,5734,"In the positive injunctions, what is the thing he wished to avert?",5734,an absolute breakdown
1187,5735,"Near the old stone cross upon the moor, what is the name of the house mentioned?",5735,Tredannick Wartha
1188,5736,How often is European Sociological Review described as being issued?,5736,bimonthly
1188,5737,About how many industry subscribers does Supply & Demand Chain Executive reach via its twice-weekly e-newsletter?,5737,"over 109,000"
1188,5738,Which numeric value is stated as the 2021 impact factor for Third World Quarterly?,5738,2.225
1188,5739,Who is named as having previously published Virulence eight times per year?,5739,Landes Bioscience
1188,5740,The Princeton Alumni Weekly switched to biweekly publication in what year?,5740,1977
1189,5741,What dollar amount is stated in the quoted phrase about rebuilding the lighthouse at Brandt’s Point?,5741,"$15,000"
1189,5742,What lap number is given for the restart on which Jimmie Johnson took the lead from Schrader?,5742,lap 21
1189,5743,What is the fourth name listed in the set of TNG crew characters said to wear the DS9 uniform in the film?,5743,LaForge
1189,5744,Which TNG crew male is stated as the only one to not wear the DS9 uniform in the film?,5744,Worf
1189,5745,"In the phrase ""either due to adhesion failure or by porous dielectrics compliance"", which failure is paired with porous dielectrics compliance?",5745,adhesion failure
1190,5746,What is the plaza's gross leasable area (excluding the former mall figure)?,5746,"337,423 ft²"
1190,5747,Which year range is stated for the operation period of the Evergreen Plaza?,5747,1952 to 2013
1190,5748,"As of March 2010, what ordinal rank is Spencer Plaza stated to be in the country (largest mall ranking)?",5748,11th
1190,5749,For how much was Northwest Plaza purchased by NWP LLC (in 2012)?,5749,$10 million
1190,5750,"In Cedar Realty Trust's plan, which single word introduces the exception to putting the excess rear land up for sale as vacant commercial land?",5750,unless
1191,5751,"Following BIBREF9, the dimensionality is set to what value?",5751,100
1191,5752,How many tag clusters are used?,5752,45
1191,5753,What is the parenthesized count immediately before “1M tokens”?,5753,49208 sentences
1191,5754,What is the Jacobian determinant always equal to?,5754,one
1191,5755,"In the fully unsupervised setting, what do the authors say about tuning hyper-parameters?",5755,They do not tune the hyper-parameters using supervised data.
1192,5756,"In the cases examined, what percent is given for a failure to properly comply with Garda procedures?",5756,2.5%
1192,5757,The abbreviation MAC actually stands for what?,5757,the initials of the names of the donors
1192,5758,What combined win-margin is stated for the first four games?,5758,100 points
1192,5759,What is the name of the archipelago described as mysterious and new?,5759,Starfall Islands
1192,5760,Which traded player is named as the only roster exception?,5760,David Lee
1193,5761,Which years are stated for the earth-circling voyage by Jacob Le Maire?,5761,1615 and 1616
1193,5762,What time span is given for Éric Rohmer’s editorship of the film journal Cahiers du cinéma?,5762,1957 to 1963
1193,5763,What birth date is explicitly stated for Julie Mathilde Charlotte Claire Bertuccelli?,5763,"February 12, 1968"
1193,5764,"After the naming proposal aboard Eendracht, how did the council respond?",5764,The council unanimously agreed with Le Maire.
1193,5765,Which strait is named in the sailing-order prohibition?,5765,Strait of Magellan
1194,5766,More than how many flights did airlines scratch through Saturday?,5766,"2,600"
1194,5767,What quantity of salt was put on standby?,5767,"250,000 tons"
1194,5768,What price is stated for unlimited access for 8 weeks?,5768,99¢
1194,5769,Northbound service from New York's Penn Station would be suspended after what time on Friday?,5769,1 p.m
1194,5770,Vehicles must be off the roads by what time on Friday?,5770,noon
1195,5771,What time does Walter suggest for the walk?,5771,three o clock
1195,5772,Liam answers Kory’s question about airlines with what two-word name?,5772,Ethiopian Airlines
1195,5773,Thomas states a flight price in euros; what is the exact amount?,5773,€25
1195,5774,Kaz says she should know the schedule change by when?,5774,by Monday
1195,5775,"After the warning about a repeat incident, what are they told they may have to look for?",5775,a new school
1196,5776,What price is stated for tickets bought at the entrance?,5776,12 EUR
1196,5777,What number is given as the room for the class?,5777,214
1196,5778,What is said about the cost of Jerez?,5778,too expensive
1196,5779,Outside which place does Kit say you cannot have such strong rum?,5779,outside Grenada
1196,5780,Which day-and-time is explicitly confirmed for the breakfast meeting?,5780,Sunday at 9
1197,5781,What is shown after the label for the paper's publish date?,5781,Unkown
1197,5782,Which person appears first in the author list?,5782,Dimitrios Dimou
1197,5783,At what frequency does the FTS-3 force sensor provide data?,5783,50Hz
1197,5784,What interval is α stated to be in?,5784,"(0, 1)"
1197,5785,What phenomenon is the high-threshold method intended to avoid in the grasp size?,5785,oscillations
1198,5786,On what date did DTADivisão dos Transportes Aéreos (DTA) begin operations?,5786,17 July 1940
1198,5787,How many residences did the base at RCAF Station Edgar consist of?,5787,84
1198,5788,"In Jay-Z's album The Blueprint², what is the title of the second disc?",5788,The Curse
1198,5789,What were the eastern battle groups of Task Force Alpha encountering on their march to Xangongo?,5789,navigation problems
1198,5790,"If she gives them a little brother, what will the seven sons do?",5790,leave home for good
1199,5791,The sampled-and-tested data varied in age up to which fiscal year?,5791,fiscal year 2017
1199,5792,What amount did IRS estimate would be recovered for the tax year used for the fiscal year 2017 improper payment estimate?,5792,$1.2 billion
1199,5793,Whose approval is required to use an alternative approach when a statistically valid improper payment estimate cannot be produced?,5793,OMB
1199,5794,"In the SSA nonresponse example, what word begins the parenthetical exception to excluding cases from review?",5794,unless
1199,5795,What label appears after the sentence about clarifying the treatment of nonresponse cases during improper payment testing?,5795,Recommendation 2
1200,5796,"By February, about how many inmates did the camp hold?",5796,"6,500"
1200,5797,Whose request is stated as the reason the Sauer van was delivered?,5797,Harald Turner
1200,5798,On which day did the gas van not arrive (the stated exception to arriving every day)?,5798,Sunday
1200,5799,What preseason poll rank is stated for the Panthers at the start of the 1976 season?,5799,ninth
1200,5800,On what date did Maine hold its United States House of Representatives elections?,5800,September 14
1201,5801,"On what date did Rouleau release his third studio album, Clockwork Gray?",5801,"August 21, 2007"
1201,5802,"What was the investment amount when Arkane was established on 1 October 1999 in Lyon, France?",5802,"1,150,000 French francs"
1201,5803,What combined overtake rate is stated for a missile at Mach 2.5 and an aircraft at Mach 1?,5803,Mach 1.5
1201,5804,The rental cabins built near the well allow Samara to project her visions into what?,5804,a VCR tape
1201,5805,Amira says that which person cannot come anywhere near Yasmin?,5805,Christian
1202,5806,What year is Blue Blood and Red described as being from?,5806,1916
1202,5807,In what year did Dan Milne start his career?,5807,1996
1202,5808,What date is given for Bartel's death?,5808,"May 13, 2000"
1202,5809,"Who is the title track performer named for ""The Longshot""?",5809,Irene Cara
1202,5810,"According to the plot, the horse would run fast if he saw what?",5810,red
1203,5811,"In the first dialogue, what payment amount is mentioned?",5811,40 dollars
1203,5812,What start time does Larry give for training?,5812,6:30
1203,5813,How much availability does Katherine Dome state?,5813,30 hours per week
1203,5814,"After describing the pin number, what additional restriction does Hillary state?",5814,No year.
1203,5815,"In the High Street boutique dialogue, whose daughter is said to own the boutique?",5815,Mr. Smith
1204,5816,"What date is given for U.S. Code, Title 10, Section 5063?",5816,"October 1, 1986"
1204,5817,Approximately how much developmental funding had been spent when the Marine Corps cancelled the EFV program?,5817,$3 billion
1204,5818,What range is stated for the AAV in the ship-to-shore context?,5818,two-mile
1204,5819,Which word describes the growth cited as a reason for cancelling the EFV?,5819,excessive
1204,5820,"Before entering full-rate production, what overall level did GAO recommend achieving?",5820,MRL of 9
1205,5821,What percentage is given for the share of world military spending attributed to the US?,5821,46.5 percent
1205,5822,How many troops are stated to remain in Iraq while operating from large strategic air bases?,5822,"50,000"
1205,5823,"What is named as the legal basis upon which some 50,000 American troops remain in Iraq?",5823,SOFA
1205,5824,"What three-word phrase immediately follows ""US service members"" in the sentence about openly celebrating Christmas?",5824,who elect to
1205,5825,How many members of the country's new Cabinet are stated to be women?,5825,one
1206,5826,What birth date appears inside the parentheses right after the name “Frederick David Le Deux”?,5826,4 December 1934
1206,5827,Which location is named immediately after the words “was born in” for Amadeus?,5827,Chambéry
1206,5828,"At which university did Henry J. ""Red"" Krause, Jr. play college football?",5828,St. Louis University
1206,5829,"Which person is named after the words “was purchased by” in the sentence that begins with “In 1914,”?",5829,Hirsch Wolofsky
1206,5830,"In the sentence about the inaugural oath (with a semicolon), what is the first three-word phrase after the semicolon?",5830,the only pope
1207,5831,"What location is stated for where Sonic Powered Co., Ltd. is based?",5831,"Nagoya, Aichi Prefecture"
1207,5832,What date is given for when Sonic Powered was first formed?,5832,"February 14, 1995"
1207,5833,How many miles are stated for the length the Interstate Highway runs within Alabama?,5833,66.269 miles
1207,5834,"Which tunnel name appears after the word ""via"" in the statement about crossing Mobile Bay and the Mobile-Tensaw River Delta?",5834,George Wallace Tunnel
1207,5835,"What can customers be able to find, according to the sentence that begins with ""Customers who choose not to be transferred""?",5835,a new carrier
1208,5836,"In FY2017, what dollar amount did user fees from the public account for?",5836,$331 billion
1208,5837,What parenthesized amount is given for total federal receipts?,5837,$3.32 trillion
1208,5838,Which two-word descriptor is used for the federal government's accounting basis?,5838,modified cash
1208,5839,"When evaluating compliance with the Budget Control Act caps, what do scorekeepers do with offsetting collections?",5839,subtract offsetting collections
1208,5840,"In the 1849 Miscellaneous Receipts Act deposit requirement, what item is excluded (""aside from"")?",5840,postal sales
1209,5841,How many types of systems are mentioned in connection with what most railroads are implementing?,5841,four
1209,5842,What phrase describes the movements permitted over property boundaries?,5842,uninterrupted movements
1209,5843,About how many pages are these safety plans said to be in length?,5843,"5,000 pages"
1209,5844,What is the maximum length mentioned for an extension from FRA?,5844,2-year
1209,5845,"What is the name of the exception described as running from Washington, D.C., to Boston, Massachusetts?",5845,Northeast Corridor
1210,5846,When was the EMC AB6 delivered?,5846,June 1940
1210,5847,What date did Martin announce the breakup?,5847,"April 26, 2006"
1210,5848,"In Baltar's Cylon-testing process described in the text, how long does it take to test one person?",5848,11 hours
1210,5849,What is the special case of the DCFM called?,5849,Dividend Discount Model
1210,5850,Equal access was required regardless of what?,5850,race or color
1211,5851,"In the Fairhope passage, what is the population stated for the 2010 census?",5851,"1,151"
1211,5852,What is the hyphenated acreage term given for the historic district in the Sullivan's Corner Historic District passage?,5852,18-acre
1211,5853,"In the Buchanan Township passage, in what year was Buchanan Township established?",5853,1858
1211,5854,"In the Lobster Lake (Maine) passage, the outline resembles what?",5854,a lobster claw
1211,5855,"In the Dade County passage, how many times has a Republican presidential candidate lost Dade County since then?",5855,twice
1212,5856,"What numeric value is shown after the expression “n·(n-1)/2=” in the sentence about $n=10\,000$ sentences?",5856,"49\,995\,000"
1212,5857,Which pooling option is named as the default configuration?,5857,MEAN
1212,5858,"In the statement that something “is reduced from … with BERT”, what time duration is given?",5858,65 hours
1212,5859,Which dataset is the only one where SBERT performs worse than Universal Sentence Encoder?,5859,SICK-R
1212,5860,The warm-up is described as being applied over what portion of the training data?,5860,10%
1213,5861,"In the publication sentence for Chesapeake, what name appears immediately after the words ""published by""?",5861,Random House
1213,5862,"In the sentence about families living in the Chesapeake Bay area, what exact range is given after the word ""from""?",5862,1583 to 1978
1213,5863,"What year is stated for when the medical term ""prominentia laryngea"" was introduced?",5863,1895
1213,5864,"In the Hearthmark, LLC notice, which brand name appears after the phrase ""a subsidiary of""?",5864,Newell Brands
1213,5865,"In the vichyssoise description, what alternative is stated after ""served cold"" using the words ""but can be""?",5865,eaten hot
1214,5866,In what year were the national records of Scotland moved from the Laigh Hall to General Register House?,5866,1789
1214,5867,Which date is given for the North America release of Sprung?,5867,"December 7, 2004"
1214,5868,"What date is stated as the one that ""effectively marks the birth"" of the Baháʼí Esperanto League?",5868,19 March 1973
1214,5869,"According to Julie's mother's oath, if Julie ever married, whom would she marry?",5869,only a Catholic
1214,5870,What single word is given as the name of the first tower block completed in 1968?,5870,Hoogoord
1215,5871,The Internet country code top-level domain (ccTLD) “.tv” is for what place?,5871,Tuvalu
1215,5872,What Old French word is quoted as meaning “green” in the etymology section?,5872,vert
1215,5873,What range is given for the average lifespan of the Belgian Malinois?,5873,10–12 years
1215,5874,What minimum overall length is stated for the javelin used in modern international men’s competition?,5874,260 cm
1215,5875,"In the reserved-name examples, which one is listed first?",5875,com.tv
1216,5876,How is the budget plan described in terms of its page length?,5876,53-page
1216,5877,What dollar amount does Congress now send to the Corporation for Public Broadcasting (CPB)?,5877,$445 million
1216,5878,The CPB’s share of the $4 trillion federal budget is typically around what percentage?,5878,0.01 percent
1216,5879,Defense spending would be offset by stripping money from more than how many other agencies?,5879,more than 18
1216,5880,Trump’s budget would not take effect until the new fiscal year on what date?,5880,Oct. 1
1217,5881,Which year is given for when Simjanović debuted in this field?,5881,1973
1217,5882,What number is stated for how many feature films Simjanović wrote music scores for?,5882,65
1217,5883,"In the 1962 description, who held executive power?",5883,the mwami
1217,5884,What percentage is stated for the stake Crown holds in the New York Yankees?,5884,13%
1217,5885,"According to the guards' warning, what would happen if the prisoners attempted to escape?",5885,killed
1218,5886,What is the festival name Vincent gives?,5886,Roma Trastevere movies
1218,5887,What room number does Tom state?,5887,808
1218,5888,What is Hernandez's new soap opera called?,5888,Amor bravio
1218,5889,What time does Arthur suggest for the Skype chat?,5889,4 pm
1218,5890,What does Eve tell Gabe not to do?,5890,feed her
1219,5891,"From 1997 to 2018, how many points did Tiger Woods win in the 8 Ryder Cups he competed in (from a possible 37)?",5891,14.5 points
1219,5892,"When it applies to one or several designated cases only, what is the delegation called?",5892,special delegation
1219,5893,"For a person appointed by the pope, what age suffices?",5893,eighteen years
1219,5894,What is the 1999 album mentioned in the parenthetical about the Flaming Lips?,5894,The Soft Bulletin
1219,5895,What was the score when Novès' team defeated Italy?,5895,23–21
1220,5896,"In the description of where health care services are delivered, what quantity is given for the department’s medical facilities located throughout the country?",5896,more than 1500
1220,5897,"When the health information system first began operation, what program name is stated for it?",5897,Decentralized Hospital Computer Program
1220,5898,"For the single, shared system mentioned with an estimated life cycle cost through the end of fiscal year 2029, what dollar amount is stated?",5898,$29 billion
1220,5899,"Under the cited regulation about keeping contract records after final payment, what duration is stated?",5899,6 years
1220,5900,"In the discussion of requested contracting data, after which fiscal year did the text say contract data were not requested?",5900,fiscal year 2016
1221,5901,"What year is stated for the film ""Nevada Smith""?",5901,1966
1221,5902,"In the oven dispute story, what parenthetical alternative distance is given for how far the carob tree moved?",5902,400 cubits
1221,5903,"What date is given for when the ""Municipal District of Strathfield"" was first incorporated?",5903,2 June 1885
1221,5904,Since what year is the Mayor elected bi-annually by the Councillors each September?,5904,1971
1221,5905,"The band would be independent from record company support, except for what?",5905,distribution
1222,5906,"In Passage 1, by what combined score did the 2005 Texas Tech Red Raiders outscore their opponents?",5906,473 to 226
1222,5907,"In Passage 4, how many passing yards are stated for Kliff Kingsbury?",5907,"5,017"
1222,5908,"In Passage 2, what number is given for the attendance figure mentioned for the Texas A&M game?",5908,"57,733"
1222,5909,"In Passage 2, who is named as the interim head coach for the bowl game after the dismissal of the regular-season head coach?",5909,Ruffin McNeill
1222,5910,"In Passage 8, what is explicitly stated as the reason the game was postponed?",5910,September 11 attacks
1223,5911,What number is given for the bilingual sentence pairs in the created large translation parallel corpus?,5911,1.24M
1223,5912,What is the stated count of bilingual ancient-modern Chinese articles collected from the internet?,5912,1.7K
1223,5913,What label is used for the case where one ancient clause aligns two adjacent modern clauses?,5913,1-2 alignment mode
1223,5914,Which step is stated to be the most critical in building the dataset?,5914,third step
1223,5915,"After augmentation, what sentence-length threshold is used in filtering?",5915,50
1224,5916,Which place is stated as Olav Aaraas's birthplace?,5916,Fredrikstad
1224,5917,"In the film Gunsmoke (1953), what month and year are given for when filming started?",5917,June 1952
1224,5918,What exact date is given for Brian Patrick Kennedy's resignation from the Peabody Essex Museum?,5918,"December 31, 2020"
1224,5919,What event is stated as the reason that prompted Nathan Juran to retire in 1970?,5919,an operation for cancer
1224,5920,"In the film Gunsmoke (1953), which two-word phrase describes its relation to the contemporary radio and later TV series of the same name?",5920,no connection
1225,5921,What number does Kristen give after Ben asks about the cost?,5921,85
1225,5922,What exact time does Charles state they should be on time for?,5922,17:34
1225,5923,"In Anna’s instructions, what is the stated turnaround duration?",5923,48 hours
1225,5924,Which day is explicitly labeled as “bakery day”?,5924,Wednesday
1225,5925,"Rory says none of that happened, apart from what two things?",5925,the 'Mr Tate' thing and the choir
1226,5926,On what date was Agnes of Jesus beatified by Pope John Paul II?,5926,"November 20, 1994"
1226,5927,On what date did Agnes of Brandenburg marry King Eric V of Denmark at Schleswig?,5927,11 November 1273
1226,5928,"Peace was established the next year, provided that Henry and his younger brother Lothar (d. 1190) were what?",5928,held in hostage by the king
1226,5929,"According to the text, ""Because of this, Otto was"" what by the pope?",5929,excommunicated
1226,5930,Tradition claims that the King of Denmark was released from captivity on his promise to marry Agnes of Brandenburg without what?,5930,a dowry
1227,5931,How many WordPiece tokens is the teacher trained with?,5931,30522
1227,5932,"After distillation, which two activities are explicitly stated as not requiring \mathbf {U} and \mathbf {V}?",5932,fine-tuning and inference
1227,5933,Which loss is stated to have hurt performance slightly?,5933,next sentence prediction loss
1227,5934,"During optimization for 250K steps, what batch size is stated?",5934,4096
1227,5935,What maximum compression ratio is reported for the 12-layer highly-compressed student BERT model?,5935,~61.94x
1228,5936,"In the passage stating that Downing and her engineer husband, Steve Downing, 33, share a house with another couple, what is the monthly rent?",5936,"$6,200"
1228,5937,What amount is given for the cost to buy the same home?,5937,$2.7M
1228,5938,The letter says it is an official resignation from which commission?,5938,Planning and Transportation Commission
1228,5939,"In the sentence stating that ""she and her husband are moving to Santa Cruz because -- even with their combined incomes as a tech lawyer and software engineer -- they can't afford to live"", what destination is mentioned for the move?",5939,Santa Cruz
1228,5940,"In the note beginning with ""*Only listings"", what words come after ""which""?",5940,match all the criteria
1229,5941,What is the date given for when Pakistan Television was first introduced near Mazar-e-Quaid?,5941,16 September 1955
1229,5942,Who is named as the first honorary member of the Saskatchewan Order of Merit?,5942,Prince Charles
1229,5943,Which post-nominal letters are new Members entitled to use?,5943,SOM
1229,5944,"In the U.S., Friendships were built as what designation?",5944,F-27
1229,5945,Posthumous nominations are accepted within what time span?,5945,one year
1230,5946,How many subscribers is 21st Century Fox reaching every day?,5946,more than 1.8 billion
1230,5947,What percentage ownership interest does the Company hold in Sky?,5947,39.1%
1230,5948,What amount did Vanity Fair report the settlement is for?,5948,$20 million
1230,5949,"According to Vanity Fair, the settlement will come with what?",5949,public apology
1230,5950,"In the settlement language, Carlson agreed not to bring what against other executives at Fox News?",5950,any further legal action
1231,5951,What client account number does Vivianne provide?,5951,34034099
1231,5952,What amount does Louis say must be settled to fix this?,5952,€30.40
1231,5953,"According to Jason, what does Incognito mode delete?",5953,cookies
1231,5954,By what time does Ed say Marie needs to get home to still join them?,5954,before 3pm
1231,5955,At what time does M.Smith say the meeting is?,5955,4pm
1232,5956,"What amount is stated as the total, over the 4 fiscal years, to be made available to combat wildlife trafficking?",5956,$271 million
1232,5957,"In March 2017, China announced closure of how many ivory carving entities and retail outlets across the country?",5957,67
1232,5958,"As of February 2017, how many individuals were stated as sentenced in Operation Crash results?",5958,32
1232,5959,What is stated as often not being included in these estimates?,5959,"Illegal, unreported, and unregulated (IUU) fishing"
1232,5960,The act states the Secretary of State is to submit the annual report in consultation with which Secretaries?,5960,the Secretaries of the Interior and Commerce
1233,5961,What exact date is given for Immilla's death in Turin?,5961,"January 10, 1078"
1233,5962,In which year does the text say Volkold was appointed Bishop of Meissen?,5962,969
1233,5963,What is the stated time span for Albrecht I's service as Bishop of Meissen?,5963,1150 to 1152
1233,5964,"In 1265, after what event did Margaret of Sicily's husband receive the titles of Landgrave of Thuringia and Count Palatine of Saxony?",5964,abdication of his father
1233,5965,What is Immilla sometimes said to have become before her death?,5965,a nun
1234,5966,"What date appears immediately after the label ""Publish Date:""?",5966,25 Mar 2023
1234,5967,"In the Figure 1 caption, what segment count is stated for the smallest instance of the challenge?",5967,2518 segments
1234,5968,"In the Introduction, which year is given for when the first edition took place?",5968,2019
1234,5969,"When q(u) is above the threshold q max, what is assigned to w(u)?",5969,w(u) = ∞
1234,5970,"Under the stated condition ""For σ ≥ 0.25"", what color count is mentioned in the sentence about not finding a better solution?",5970,248 colors
1235,5971,What time is given as the start time for the class?,5971,10:15
1235,5972,What exact address is provided when asked for it?,5972,Hamilton West 305
1235,5973,Which room number is stated after the change from 102?,5973,210
1235,5974,What is the exact name declared as settled and running for the book club?,5974,B&A Book Club
1235,5975,What does Jane say Alex must do to avoid her breaking up with him?,5975,Pay her a compliment
1236,5976,"In the Personal life section, what location is given for Fairbanks' death?",5976,"Greenwich, Connecticut"
1236,5977,Which two paint types are named as being used in the same painting?,5977,acrylic and gouache
1236,5978,What year is stated for becoming first Director of the Imperial Japanese Naval Academy?,5978,1870
1236,5979,Who is named as the other person in the January–April 161 suffect consul pairing?,5979,Quintus Camurius Numisius Junior
1236,5980,Who temporarily replaced Kawamura as Navy Minister (the position he held until 1885)?,5980,Enomoto Takeaki
1237,5981,What date is given for passage of the first known federal disaster assistance legislation?,5981,"February 19, 1803"
1237,5982,Which order number is cited as creating FEMA?,5982,12127
1237,5983,Which state-level requester is specified for major disaster declarations?,5983,state governor
1237,5984,Under which subsection can the President issue an emergency declaration without a gubernatorial or tribal request?,5984,501(b)
1237,5985,What dollar amount is used as the VSL by the U.S. Department of Transportation?,5985,$9.1 million
1238,5986,"In the phrase ""well in excess"" of what amount is Keith said to be pocketing?",5986,$7 million
1238,5987,How long did negotiations for the exit go on for?,5987,seven weeks
1238,5988,The Yankees haven’t had a losing season since which year?,5988,1992
1238,5989,The insert sheet references limiting use in pill form to how many days?,5989,five days
1238,5990,"In the sentence beginning ""Except the Yankee first baseman yesterday wasn’t Teixeira,"" who is named?",5990,Kevin Youkilis
1239,5991,Who was the game's musical score composed by?,5991,Frank Klepacki
1239,5992,What phrase did the 2006 research report by the Canadian Department of Justice use to describe PAS?,5992,empirically unsupported
1239,5993,"Decisions about possible parental alienation are considered what, rather than a diagnosis made by a mental health professional?",5993,legal decision
1239,5994,Changes in custody should only occur in what cases?,5994,the most severe cases
1239,5995,On what date was Philip Esformes' sentence commuted by Donald Trump?,5995,"December 22, 2020"
